file,label_id,condition,condition_bn,urgency,split
train_000255.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000256.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000257.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_000258.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000259.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000260.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_000261.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_000262.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_000263.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000264.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_000265.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_000266.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_000267.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000268.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_000269.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000270.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000271.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000272.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000273.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_000274.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000275.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000276.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_000277.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000278.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000279.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_000280.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000281.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_000282.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000283.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000284.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_000285.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_000286.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000287.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000288.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000289.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000290.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_000291.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_000292.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_000293.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000294.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000295.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000296.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_000297.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000298.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_000299.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000300.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_000301.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_000302.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000303.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_000304.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000305.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000306.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_000307.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000308.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000309.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000310.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_000311.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000312.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_000313.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_000314.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000315.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000316.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_000317.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000318.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000319.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000320.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,train
train_000321.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_000322.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_000323.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_000324.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_000325.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_000326.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_000327.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000328.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000329.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000330.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_000331.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000332.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_000333.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_000334.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000335.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_000336.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000337.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000338.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_000339.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000340.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_000341.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000342.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_000343.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_000344.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_000345.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000346.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_000347.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000348.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_000349.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_000350.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_000351.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_000352.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_000353.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_000354.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_000355.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_000356.jpg,19,Urticaria Hives,আমবাত,watch_it,train
